-0.028633459	0.0685657	0.051925767	0.061162475	-0.027252413	-0.0040246453	-0.11089665	0.0049277246	0.058598712	-0.059073605	-0.012463053	0.10672873	-0.01162467	0.004464935	0.0028167516	0.055647906
0.015603404	0.0031156754	-0.05348393	0.04141382	-0.0038580885	-0.07200827	-0.10977433	0.09165437	0.018912442	-0.069391266	0.062941514	0.11237647	-0.056630325	0.021017367	0.048180703	0.024417453
-0.07123109	0.025477426	0.021080628	0.0711952	-0.045859553	-0.13747773	-0.12021259	0.14616346	0.08151315	-0.14668089	0.18769464	0.18014425	-0.10080561	0.01538354	0.019185713	0.12979032
0.37220657	-0.25356793	0.21631318	-0.4137399	-0.13827486	0.2852704	0.55088735	-0.3401093	-0.4323132	0.33538547	-0.33480424	-0.28456807	0.3770158	0.09649514	0.02396224	-0.41701344
0.06831079	-0.0045666294	0.074010335	0.014751387	-0.00322076	0.022978928	0.059953976	-0.05995702	-0.04788369	0.0007380848	-0.045381047	-0.020379053	0.0029713314	0.020312808	0.01337222	-0.002439996
-0.00431712	0.034867782	0.001804419	0.00010343927	-0.014119317	-0.021117967	-0.0022139882	0.007900136	-0.025853734	-0.0036106766	0.0061520715	-0.034576926	-0.00014334897	0.046013705	0.027052827	0.06586785
0.3124043	-0.30000246	0.2953963	-0.31029665	-0.2794118	0.35123426	0.41015154	-0.331802	-0.4036366	0.3839468	-0.3431519	-0.34845477	0.3315136	0.23707923	0.14613926	-0.31375405
0.04719765	0.035933364	0.003666035	-0.020825246	0.06819418	0.0074037192	-0.027032822	0.013578249	0.017267443	-0.030218177	-0.017292883	0.017826745	-0.020589877	0.04387176	-0.0266533	-0.06978781
0.2489493	-0.25126553	0.1511141	-0.29856592	-0.1422514	0.2806105	0.42161435	-0.31476587	-0.34905937	0.32330605	-0.2630757	-0.30601177	0.27120632	0.1403895	0.07847366	-0.2987068
0.00919473	0.00319959	-0.04370164	0.0002840313	-0.026498865	-0.0107838735	-0.018030684	-0.014514066	-0.010698724	0.031172715	0.04713417	0.019486705	-0.030253306	-0.045412716	-0.0010406115	-0.014656983
0.40132463	-0.310137	0.25761172	-0.3251636	-0.2724699	0.34158474	0.39744195	-0.4032449	-0.3622615	0.3616816	-0.35909364	-0.26953208	0.3210001	0.22777964	0.13343494	-0.3766757
-0.026125316	0.019982077	-0.071157716	0.10926603	0.051818058	-0.10538803	-0.08338086	0.1032596	0.034170523	-0.09404883	0.1271362	0.074810475	-0.10951993	0.006827254	0.033649735	0.074130915
0.19537114	-0.14978214	0.1054905	-0.18758713	-0.03279192	0.16006497	0.31995088	-0.16570924	-0.2580899	0.24507402	-0.23042496	-0.18910787	0.22613022	0.08246875	-0.023894316	-0.24142224
-0.20689836	0.23075868	-0.091767274	0.25274786	0.085295826	-0.24977922	-0.35984614	0.25397027	0.24559478	-0.21608903	0.32111126	0.2942286	-0.24036112	-0.08233814	0.01189221	0.29015017
-0.032573037	-0.00868086	-0.031694368	0.07528663	-0.024421735	0.0271701	-0.046361793	0.009940956	0.0038900361	-0.04918428	0.004798636	0.021695027	0.013892836	0.042743232	0.0256171	0.01589125
0.091321185	-0.024008457	-0.0025775945	-0.07683958	-0.014585464	0.022273067	0.09304132	0.015955154	-0.02563492	0.07405242	-0.009974696	-0.051322285	0.047384445	0.07860314	0.042865813	-0.041026723
-0.0269096	0.063383006	-0.10314892	0.072627604	0.086590916	-0.051552624	-0.062125888	0.08734127	0.10141179	-0.075582065	0.03347628	0.083244964	-0.060139466	-0.092306815	-0.023759333	-0.0032968759
-0.03102562	0.018775675	-0.08733423	-0.122991644	0.10167012	0.100870706	0.14558497	-0.07082449	-0.06405746	0.056543414	-0.0868416	-0.06427407	0.04757198	-0.07326827	-0.13525352	-0.12718038
0.15892649	-0.12705818	0.14753935	-0.17177415	-0.04968475	0.16230227	0.19143108	-0.17952384	-0.20797934	0.23725717	-0.2510983	-0.19482957	0.21264985	0.09570675	0.009206727	-0.19600451
-0.051599924	0.04214413	-0.04504903	0.082457885	0.036272254	-0.0006994299	-0.084022015	0.08476913	0.028110022	-0.07220124	0.056703486	0.008900914	-0.08560536	0.050292037	0.023852505	0.05807958
0.12540494	-0.06902502	0.12712024	-0.05677134	-0.17464006	0.09649491	0.04422688	-0.10869083	-0.12866017	0.10916189	-0.06402278	-0.08555259	0.1496283	0.14493361	0.15868026	-0.041599885
-0.056437112	0.038777083	-0.06390271	-0.015145517	0.013413707	-0.0782499	-0.023720166	0.06260309	0.08175361	-0.0011674095	-0.005028537	0.012573347	-0.04147132	-0.03443772	-0.1045548	0.0034005153
0.025904037	-0.017488092	-0.02646719	-0.05259896	-0.022825142	-0.03456851	0.027885709	-0.04468012	-0.05509719	0.035208803	-0.019200625	0.046610568	-0.04188981	-0.002745117	0.04902491	-0.051989585
0.36997637	-0.33485684	0.25187716	-0.34440726	-0.2515563	0.28007746	0.32898948	-0.3585152	-0.36961314	0.33868185	-0.3125602	-0.30122554	0.28572878	0.26263112	0.29018253	-0.3512169
0.011996487	0.04110167	0.073591426	0.051197805	-0.04697151	-0.033694457	-0.1081673	0.05974233	0.050385173	0.0067121233	0.030451778	0.062433477	-0.0069508925	0.048926387	0.13691135	0.046536073
-0.0849994	0.08289242	-0.084790096	0.031218946	0.13099387	-0.04820857	-0.09507681	0.005462778	0.11402599	-0.08140416	0.08833947	0.075254925	-0.058600806	-0.09717542	-0.11459377	0.07056501
0.019913824	-0.045142535	-0.0008987338	0.0160398	-0.006137544	-0.012153876	0.0025446175	-0.024015455	-0.041981906	0.003008033	0.002834772	-0.00912336	-0.012794207	0.009896194	0.032860965	-0.012011064
-0.0019505919	0.017435072	-0.03703933	0.034577984	0.010477241	-0.035882335	-0.034501735	0.06180833	0.054772012	-0.015719911	0.033938818	0.10284972	-0.0843591	-0.022406742	0.007210276	0.06328475
-0.08300529	0.08389662	-0.12396238	0.076214015	0.11868	-0.09341703	-0.11322605	0.10687404	0.11925702	-0.08430133	0.15015282	0.0743405	-0.07133377	-0.101346515	-0.14750996	0.10805405
0.2257392	-0.25381112	0.12495646	-0.30090064	-0.076262675	0.28479773	0.33941835	-0.22489335	-0.27794564	0.23144828	-0.27933797	-0.26638618	0.30303368	0.10494812	0.053531922	-0.33493173
0.0535366	-0.12712699	0.075759806	-0.12940338	0.08089979	0.082009934	0.19807182	-0.1421647	-0.12399366	0.14843607	-0.10658677	-0.18841203	0.07455076	0.03614492	-0.07509587	-0.17600161
0.34776437	-0.34678522	0.37081054	-0.3826819	-0.32476017	0.4306153	0.44356984	-0.39623132	-0.4120079	0.3866399	-0.38373876	-0.3600807	0.3962627	0.30328974	0.23013766	-0.4062538
0.22264908	-0.19534563	0.28571898	-0.2848602	-0.30673346	0.27336663	0.24992423	-0.29689556	-0.24736133	0.24106008	-0.21982877	-0.24976827	0.29707706	0.18903752	0.20609052	-0.17905208
-0.12362505	0.12333639	-0.10117572	0.13524863	0.03676165	-0.14484744	-0.118102066	0.1350379	0.049022857	-0.11783694	0.16625787	0.18472643	-0.07585862	-0.068901405	0.025059283	0.12157651
-0.048383527	0.056941524	-0.049858406	0.053547807	0.12298656	-0.12631783	-0.13139467	0.0883055	0.084491886	-0.083738334	0.107670344	0.13498262	-0.041312974	-0.06467803	-0.08783775	0.092831686
0.029930806	-0.10260648	0.076645784	-0.0893861	-0.026748782	0.054381993	0.007396952	-0.07954611	-0.029453317	0.06977199	-0.020918421	-0.042060878	0.09870061	0.10330737	0.0705266	-0.056806423
